Wall time,Step,Value
1741429572.8741167,5899,895.0
1741429573.0834928,5908,-1353.0
1741429573.326486,5918,710.0
1741429573.5820374,5929,170.0
1741429573.6979847,5934,-22.0
1741429574.1595643,5953,576.0
1741429574.2776945,5958,500.0
1741429574.325383,5960,855.0
1741429574.4197595,5964,700.0
1741429574.643425,5973,540.0
1741429575.064554,5991,695.0
1741429575.6694295,6011,615.0
1741429575.7864242,6016,870.0
1741429575.9922612,6025,810.0
1741429576.143294,6031,-1101.0
1741429576.2610693,6036,735.0
1741429576.3296616,6039,-1284.0
1741429576.85329,6061,-250.0
1741429577.2785885,6079,480.0
1741429577.3767765,6083,-436.0
1741429577.492277,6088,765.0
1741429577.8796992,6104,725.0
1741429577.9275558,6106,-78.0
1741429578.3170671,6122,-441.0
1741429578.3636422,6124,-724.0
1741429578.501051,6130,-1370.0
1741429578.5471306,6132,760.0
1741429578.594375,6134,775.0
1741429578.8755777,6146,-270.0
1741429578.9196424,6148,-768.0
1741429578.9677358,6150,690.0
1741429579.5132346,6173,-960.0
1741429579.732105,6182,975.0
1741429579.8023102,6185,765.0
1741429580.1733642,6201,740.0
1741429580.4422395,6212,-437.0
1741429580.4865136,6214,430.0
1741429580.6285768,6220,780.0
1741429580.9369643,6233,408.0
1741429581.483868,6238,595.0
1741429581.7983553,6251,-1152.0
1741429582.7121458,6290,980.0
1741429583.2617404,6313,360.0
1741429583.3564863,6317,585.0
1741429583.3810453,6318,-552.0
1741429583.5482526,6325,560.0
1741429583.9641333,6342,640.0
1741429584.2195532,6353,725.0
1741429584.4860754,6364,945.0
1741429584.6495378,6371,-672.0
1741429584.7943094,6377,825.0
1741429585.3659327,6401,-60.0
1741429586.6744714,6456,807.0
1741429586.765965,6460,960.0
1741429587.068821,6473,855.0
1741429587.4565144,6488,650.0
1741429587.648023,6496,-1410.0
1741429587.6730332,6497,665.0
1741429587.7697744,6501,360.0
1741429588.0217564,6511,840.0
1741429588.2686484,6521,945.0
1741429588.293081,6522,900.0
1741429588.3160284,6523,-1017.0
1741429588.5128076,6531,960.0
1741429589.0173821,6551,-1872.0
1741429589.6372352,6575,960.0
1741429589.8097732,6582,-32.0
1741429589.8871074,6585,930.0
1741429590.1587083,6595,208.0
1741429590.3934336,6604,-810.0
