Wall time,Step,Value
1741097580.691466,5661,-472.0
1741097580.770373,5665,940.0
1741097581.0605192,5680,-936.0
1741097581.8590574,5721,840.0
1741097581.916877,5724,765.0
1741097582.2675183,5742,880.0
1741097582.6115315,5760,-1560.0
1741097582.9387085,5777,935.0
1741097582.9968715,5780,915.0
1741097583.0948107,5785,980.0
1741097583.1969137,5790,780.0
1741097583.6292188,5808,915.0
1741097583.6488917,5809,-1257.0
1741097583.9757545,5826,-1674.0
1741097584.0346453,5829,945.0
1741097584.1704173,5836,900.0
1741097585.1228979,5863,-72.0
1741097585.1605034,5865,1010.0
1741097585.2939565,5872,-2407.0
1741097585.6414473,5890,-1880.0
1741097585.8167136,5899,130.0
1741097585.9898515,5908,79.0
1741097586.185376,5918,872.0
1741097586.398288,5929,-697.0
1741097586.4947822,5934,940.0
1741097586.8689861,5953,1250.0
1741097586.9653716,5958,1060.0
1741097587.004858,5960,1010.0
1741097587.080571,5964,-622.0
1741097587.2534294,5973,960.0
1741097587.6043887,5991,-1727.0
1741097588.0157166,6011,-615.0
1741097588.1246748,6016,-540.0
1741097588.2993279,6025,725.0
1741097588.4202526,6031,825.0
1741097588.521954,6036,945.0
1741097588.579297,6039,-2894.0
1741097589.0026882,6061,755.0
1741097589.346353,6079,595.0
1741097589.4278576,6083,825.0
1741097589.5234222,6088,-1462.0
1741097589.831685,6104,1030.0
1741097589.8707488,6106,445.0
1741097590.182917,6122,990.0
1741097590.2192624,6124,-240.0
1741097590.333587,6130,485.0
1741097590.3717175,6132,840.0
1741097590.4093552,6134,-1200.0
1741097590.6491187,6146,815.0
1741097590.6883533,6148,840.0
1741097590.7245235,6150,855.0
1741097591.1926074,6173,75.0
1741097591.3663766,6182,-1782.0
1741097591.4236522,6185,840.0
1741097591.731472,6201,-984.0
1741097591.942441,6212,-20.0
1741097591.9827054,6214,765.0
1741097592.0958178,6220,-190.0
1741097592.7922635,6233,470.0
1741097592.8914819,6238,930.0
1741097593.1520681,6251,915.0
1741097593.9536219,6290,1080.0
1741097594.4042954,6313,840.0
1741097594.4837773,6317,870.0
1741097594.502576,6318,840.0
